id,titulo,descripcion,hashtags,menciones,audio,comentarios_muestra,etiquetas_contenido,vistas,likes,comentarios_totales,compartidos,etiqueta
2c03d056,el gym una vlog siempre skincare 🍕 ✨,aqui tarea con jefe hacks los gym 💕 🥺,#familia #grwm,,feid,tarea viaje coquette rutina 🎀 | aesthetic aqui grwm haul | un lunes hoy viaje siempre gato con moda la compañeros aqui aesthetic una comedia la risas 💪 💅 👗 | ropa gato broma con gym perrito aqui prepa viernes,,153163,8693,313,221,0
d15548f5,el tubo hoy ncdj toque con cdn con alucín z-40,mota puro dámaso puro lavado de dinero hoy z-40 los bélicon ☣️ 🍕 😎,#mp5 #tamaulipas,,geraa mx,la toston la tj fentanilo con cártel de colima | cincuenta nuevo laredo lavador pacífico la la maña las pariente aqui los pelones chiva 💴 🐓,,4985237,810659,19993,79837,1
680243e4,mascota amor puro gamer prepa tutorial,perrito compañeros comedia trend siempre relax el estudio con moda chill ✈️ 💖,#estudio #risas,,bts,,,587359,63666,3019,1822,0
9047f8d2,el barredora sicario tamaulipas cártel de jalisco nueva generación hoy frecuencia con roche madriza 🐆 💳,ejecución hoy el patron don neto aqui el jj burrero la al tiro un tiroteo una viagras 🏴‍☠️ ☢️,#plebes #heroína #al100 #bacha,,christian nodal,cártel de jalisco nueva generación la chapizza lobos,,394406,70846,6198,5025,1
d74caa02,un alucines un culiacan los beltrán leyva los mula los pelones el mamalona mayiza raton,cartel de jalisco hoy 701 hoy gatillero toque zapopan cds osiel cárdenas,#z-40,,,arturo beltrán un perico puro dar cran la bélicon 🦇 ⚡ 🕸️ | las juarez nueve milímetros el raton las chiva el viejón puro caro quintero | una hector beltrán dar cran plebe jgl iván archivaldo un marihuana burrero cocaína 💊 🦂 ⛄,,170447,15823,656,445,1
6b5580ba,cristal reynosa bélicon buchón la cártel del golfo 🛡️,los caballeros templarios viagras caro quintero los la barredora culiacanazo 9mm,#cincuenta #tubo #arturobeltrán,,ariel camacho,hoy los rusos siempre los rojos hoy pizza la antrax el joaquín guzmán juan josé esparragoza los chapitos,,4103593,813649,31685,31281,1
23ea9d27,puro plaza nueve milímetros un joaquín guzmán,lanzagranadas hoy monstruo don neto los churro tubo un fn p90 un gallito el morritas,#gentenueva,,,el padrino amado carrillo super 38 hoy el chapo perico el dar cran la punta el balacera 🦍,,962869,66548,4354,8795,1
6bceea84,hoy dámaso hoy mayiza prestanombres  Rolex 🍅,hoy charolazo unión tepito ovídio puro mdma mencho tostón las sicario el licenciado,#ak47 #pacífico,,,hoy tiroteo aqui ejecución aqui jgl las unión tepito con el ratón con la familia michoacana | alineado una cártel de oaxaca el padrino csrl con marihuana reynosa 💸 | siempre barredora hoy metanfetamina el maría los zetas la m60 tahoe 🏇 | las cártel del noreste plebe narcomensaje comando cuerno 🐆,,799188,116712,9670,2616,1
0efaac74,la amigos challenge videojuego 🍕 😭 🌙,una aesthetic la skincare una novio las coquette novia gamer hoy crush gato 👗,#viaje,,,oficina haul con stream review rutina amigos los compras maquillaje 💅 ✨ | puro novio siempre grwm con jefe 🏋️‍♀️ 🍕,,172955,12909,1112,616,0
b649b0eb,los escuadra con cdn encobijado aqui la familia michoacana manta fuerza anti-unión 🚫 棺,con cdg mayo csrl,#losaztecas #maña,,,,,253961,26498,2149,3144,1
7027560c,prepa universidad viernes 📚,una rutina el ropa hacks hoy tutorial con trabajo hoy cine baile un receta 🏋️‍♀️,#vacaciones #hacks #moda,,morat,,,846303,139999,2973,14787,0
9d928b39,anime pelicula puro novia comedia aqui fiesta aqui trabajo vacaciones novio,amor una viernes gato la trend haul 💅,#compras #unboxing #receta #tips #gym,,maluma,amigos siempre estudio la grwm escuela universidad 🏖️ ❤️ 😍,,604511,31516,2056,2190,0
acbcbe08,mayiza una la tuta una el narco de narcos aqui calibre 50 sinaloa 💯 🥂 😈,los plebe tubo siempre p90 pastillas 🧪 💷,#lanzagranadas #r-15,,el gallo de oro,hector beltrán puro chapizza las buchón cartel de sinaloa las señor de los gallos cártel del noreste 👺 💀 | grupo sombra zambada la 9mm con los beltrán leyva un cartel de jalisco 🥃 💣 | pizza aqui chapo una tubo las venadear hoy alucines hoy rs 🪦,,978865,99345,6413,6205,1
ab365fd1,levantón los clica una punta la empresa colt los chimales un super 38 raptor,el licenciado mafia antrax los chapitos,#churro #carteldejalisco,,dueto consentido,rs mayo hoy mdma puro lavada hoy cdg puntero tableada 💉 💳 | gallito un piso barret hoy topón mayiza ⚔️ 💴,,998538,115697,10717,13231,1
784a5d8a,siempre viaje una moda los gamer la vacaciones con unboxing novia los outfit un mascota,escuela aqui skincare outfit puro rutina relax 🥰,#tarea #cine,,luis miguel,las pelicula restaurante chill lunes las viaje haul prepa 👗 😍 | diario rutina prepa 🌙,,551701,64540,2170,3807,0
ebb4a83e,un la barredora michoacan puro unión tepito 🚫 🍕,siempre el marro siempre amado carrillo los gallo puro chimales z-1 los gallito el botas blancas,#encobijado,,grupo 360,mini lic la chiva la éxtasis | las la mayiza hoy manguera quebrar aqui mamalona 🪦 🇨🇴 | una lavador con la familia michoacana compadre siempre 4 letras con buchones rusos la unión tepito cartel de jalisco 👺 🪓,,3393983,237363,23156,19713,1
3c6e3174,grwm los gym comedia vacaciones novia viaje los cumpleaños amigos,moda gamer review un comedia,#amigos #fiesta,,blackpink,aqui maquillaje aqui rutina con comedia grwm tips unboxing 🍕 🍟 ☕,,365672,35164,1071,3461,0
01f9afcb,fentanilo puro hielo los chapizza los zetas ☢️ 🍬 🛥️,puro la barredora señor de los gallos siempre fierro siempre ak-47 un madriza comando las la maña 🚨 🚙,#heroína,,tomas estrada,la mayiza artillada lobos jgl el mañoso aqui rpg 🧊 | barredora m60 morrita caro quintero ⚰️ 🤑 🧿 | arturo beltrán con cdn fenta cártel de colima siempre bazuca 🎲,,4272082,328045,16427,48048,1
4d2f94e7,los compañeros gym la novio los pelicula hoy crush 🧸 ✨,estudio hoy chill las novio 🏖️ 🍕 🍟,#mascota #baile #estudio #cumpleaños,,rauw alejandro,,,349193,39317,1307,4040,0
f7f6f8d5,la chapizza la maña charolazo pozolero puro sierra puro pistolero barret aqui fierro 🦉,un ejecutado siempre mota ejecución mafia siempre los pelones con maña ar15 棺,#mamalona,,el komander,el juarez arturo beltrán un viagras con amado carrillo las chiva cuatro letras,,562835,67763,3591,4208,1
9cd8fb8c,con tablazo aqui el azul zapopan wato beretta un burrero culiacan los rojos 🕷️ 💊 🐔,lavador una cartel del golfo hoy mota caro quintero,#zapopan #jefedejefes #clika #gallito #rs,,arsenal efectivo,plebe chiva charolazo una charola 💎 🌨️ | las la mayiza lavador puro el jj encobijado siempre al tiro ncdj 🦅 ❄️ 🚫 | empresa mencho zambada m60 el viejón ninis viejon 💷 🕷️ | una dar piso hierba el botas blancas al millon los r15 siempre cartel de sinaloa 🎲,,470459,33457,2093,2894,1
1a92dbf5,una dámaso el al millon aqui cártel del golfo lavada jrz los rojos empresa la toque,el cártel de oaxaca ar-15 hoy brazo armado 🔫 💴,#chaleco #lanzagranadas #patrón #elchueco,,,puro iván archivaldo el ovídio un nuevo laredo puro narcomanta gallito patrón la buchona | radio nieve los caballeros templarios con los mexicles los maría un calentando la plaza 🚤 💀 | clonazepam morritas cocaína el z-1 morrita tiroteo 701 🚤 ⚠️ | con jueves negro una la maña el nini el padrino el morrita don neto 🐘 💣 🐍,,938312,137377,11306,3708,1
a54a2281,cumpleaños tarea hacks siempre comida 👗 ☕ 💅,puro prepa aesthetic las universidad,#serie #haul #familia,,the weeknd,con universidad aqui amigos familia lunes gym aqui novia 🏋️‍♀️ 🌻 🏖️ | ropa siempre aesthetic outfit maquillaje familia la coquette 🌸 🌻,,606877,56709,3144,4465,0
434d37d6,hoy anime comida risas puro gamer los vlog 🌙 😂 🐶,la stream las maquillaje la anime aqui hacks estudio una trend diario outfit ✨ 💪 🎉,#comedia #amor #viaje #aesthetic #baile,,the weeknd,una cumpleaños universidad aesthetic el estudio 🏖️ | hoy gym las novia fiesta aqui risas puro grwm una comedia gamer la skincare 😭 🍔 🍦,,525654,60777,5283,7975,0
ff7a1186,tiroteo revólver tamaulipas el suburban unión tepito sombrero 🗡️ 😈 棺,tahoe marihuana los pacífico con la empresa los maría fuerza anti-unión una los mexicles 🛥️ 👑 棺,#narcomanta,,dharius,el ncdj cártel de colima un mula 🚤 🐅,,537694,90380,1597,7295,1
ff8a629d,puro fiesta restaurante el comida hoy rutina familia coquette siempre estudio 🎮,novia videojuego tutorial con comida 📱 👗 🌻,#jefe,,harry styles,hoy compras aqui restaurante mascota con lunes siempre tarea perrito fiesta aqui cine 💻 | una aesthetic un review trabajo una relax hacks cine siempre amigos videojuego ✨ | outfit gym cumpleaños puro cine novia una gamer 🐶,,19728,2973,135,382,0
cfbab2cb,un skincare las compras la gym una mascota risas,la serie mascota risas un novio las videojuego con trabajo con comida el humor 🌙 🎀,#pelicula #diario #compañeros #aesthetic,,camilo,las haul con gato aqui anime viaje aqui prepa las risas,,349098,40203,1178,2658,0
b12775ae,hoy la línea jgl una sinaloa mencho radio con al millon hoy cártel de juárez,la fuerza anti-unión monstruo con alineado con cuerno de chivo puro unión tepito la línea 🤠,#zapopan,,los gemelos de sinaloa,z-1 siempre al millon los sierra los rs burrero 🩸 🐎 🏹 | los la mayiza los el piyi las escuadra el venadear las cártel de colima | con polvo rosa alucín una cohete 🚔 🕸️ 💵,,459272,88750,2602,8978,1
2344d28e,ropa aqui viernes siempre novio videojuego broma los serie aqui rutina gamer 👗 ☀️ 🎉,hoy restaurante humor con cumpleaños oficina una crush moda,#viaje #videojuego #compañeros #hacks #vacaciones,,,puro videojuego broma con moda receta siempre lunes oficina cumpleaños 🍦 | puro amigos baile con ropa universidad 💅 | review puro risas maquillaje aqui perrito prepa la novio unboxing con comida 🧸 🌻 🥺 | siempre prepa la restaurante gato aesthetic aesthetic las grwm las serie,,627057,98279,5815,4437,0
0a3c6267,hoy rpg con cartel de sinaloa siempre félix gallardo los piyi los caballeros templarios cuerno 🦇,ovidio puntero cdg cártel de oaxaca la al 100,#nieve #charolazo #reynosa #clica,,grupo frontera,un ovídio aqui venadear clika con cobro de piso dar piso sierra fenta | el padrino morrita filo hoy fierro 🐘 🐊 🛻 | puro cincuenta aqui la barredora hoy frecuencia félix gallardo cuerno de disco cobro de piso siempre sinaloa bélico  Rolex 💯 🐍,,271423,15205,461,832,1
64ea97ef,humor restaurante videojuego las serie gym siempre oficina,aesthetic baile una gamer puro perrito un anime outfit jefe,#tips #estudio #comedia,,,broma serie las relax perrito coquette review puro trabajo viernes ☕ 🐱 ✨ | amigos el tips hoy ropa puro oficina vacaciones prepa 🐱 😊 | chill puro risas tarea una universidad con rutina aqui estudio moda hoy diario 🎂 😂 | un cumpleaños una comida aqui vlog la rutina ❤️ 🎮,,588707,40496,939,2497,0
0e36781c,una el lazca chimales siempre quebrar hoy sierra 🚨,lobos cdn calentando la plaza ninis 🐆 🤠,#cuernodedisco #chiva,,beto quintanilla,puro pozolero los lavado de dinero brazo armado triángulo dorado siempre cártel de juárez el piyi 💨 🩸 | manta la zetas el tusi polvo rosa un cártel del noreste las mencho cuatro letras | una gallo revólver gallito jale ejecución puro cjng meth 🥂 🐘  Rolex,,371154,64807,4943,9370,1
031c903a,stream relax challenge pelicula skincare los receta puro aesthetic rutina ☀️,una comida con novio puro viernes puro trend aesthetic chill los fiesta 🐱 🍟,#pelicula #escuela #comida #compras,,maluma,,,917665,79955,6244,6688,0
cc68454f,comida la serie hoy compras rutina,el challenge aqui grwm puro skincare un ropa 🌸,#serie #anime #rutina #novio,,,hoy lunes gym chill con rutina challenge las haul 🐶 🐱,,295476,46095,3464,6646,0
ae6d6bf7,serie un estudio el coquette aesthetic puro gato anime 🍟 💄,con lunes viaje hoy aesthetic cine la broma compras con hacks,#cine #amigos #grwm #restaurante #escuela,,luis miguel,aesthetic la receta aqui tarea puro universidad las tips | con serie los cine haul con crush relax,,405184,75961,3710,7136,0
7097de2b,los sombreriza pistolero ar-15 jesús alfredo gallo aqui levanton un sierra,una compadre un cuerno balacera sierra cdn mafia 🤠 🦉,#reynosa #mencho #sierra #tijuana #cárteldelnoreste,,,las cártel de tijuana plomazo bacha 💴 | el marro mencho el narco de narcos hoy el patron buchonas una cobro de piso ninis la rpg 🥃 | los piso el guano un cártel de tijuana suburban roche culiacan aqui caro quintero ⚠️ 👺 🚨 | mini lic el marro polvo rosa rpg aqui mp5 con blanca metanfetamina ⚠️,,990321,148292,13731,5761,1
b9c3c67f,filo fentanilo alfredillo la ar-15 hoy raptor,r-15 bala los bélico los plomazo 🍭 💀,#cdg,,,un cocaína cds plebe | el hector beltrán un sierra hoy super 38 👿 🕸️ ⚰️ | raptor aqui bélicon iván archivaldo topon guerreros unidos un cártel de santa rosa de lima la chapizza 🦍 🍬 💵,,4544630,501113,7224,66104,1
59891b24,un jefe el coquette rutina la review lunes 🎬,aqui mascota siempre compañeros siempre vacaciones skincare aesthetic la gato,#oficina #trabajo #humor #review,,sebastián yatra,,,441723,76982,5091,11072,0
8bd3d61a,unboxing las humor comedia tutorial,un aesthetic con amor compañeros 😂 🌸,#cine #moda #aesthetic #diario #familia,,rosalia,prepa vlog novio los comedia 🧸 | baile aqui gamer aqui tips con coquette mascota broma 💻 ✈️ ✨,,497203,26830,1087,2513,0
e6930f14,las los viagras ncdj puro escuadra los zapopan hoy bala con dámaso 💷 💀,las nieve comando hoy los mexicles la chapizza,#p90 #foco #narcomanta #loszetas,,,,,48168,3871,160,264,1
bcfa3c8c,puro unión tepito topón maría los amapola 💰,chapizza aqui buchon mayo la pozole,#mayo,,comando exclusivo,aqui plomazo maña las buchon siempre patrón la tuta los cds sierra 🔪 🍅 | hoy el señor de la montaña la lfm aqui el chayo tubo mota 🍅 🐅,,2829287,452935,42769,18503,1
98396800,gym el compañeros risas una amor trabajo la review videojuego cumpleaños,grwm un maquillaje siempre compras 🍣 🌻,#compras #anime #tarea #unboxing,,,anime receta aqui review | un relax escuela chill 🌻 | skincare los crush cumpleaños risas rutina compras,,716583,65437,3044,3251,0
5f506df9,cincuenta aqui los rusos hector beltrán 🍭 ✈️,un cincuenta las los chimales hoy el licenciado gente nueva un arturo beltrán 🤑 🎰 ❄️,#arturobeltrán #gallito #cuatroletras #tamaulipas,,el makabelico,hoy joaquín guzmán la pizza aqui punta prestanombres siempre los rojos ⚡ 🛥️ | la levantón la dámaso la maña | un tijuana amado carrillo hoy cdn nuevo laredo,,63832,3873,89,565,1
0c8854ec,siempre pacífico puro nemesio oseguera una charola un artillada la jesús alfredo triángulo dorado alucín 🩸 🦅 🐘,cártel del noreste hoy empresa ak47 los mexicles las z-1 hoy el narco de narcos los mini lic 🚫 💸 🐊,#zapopan #ellazca #lamaña #balacera,,los chavalos de la perla,narcomensaje las meth hoy grupo sombra puro lavada chapizza 🆖,,637078,37715,1052,2846,1
2fe7ff1b,una tips jefe siempre comida una lunes estudio comedia gato un amigos,gym los lunes siempre vacaciones 💻,#challenge #novio #vacaciones #familia,,bizarrap,oficina las viaje aqui risas unboxing las coquette con anime 😍 | hacks trend oficina la jefe serie tarea cumpleaños tutorial 😭 🌻 | una tutorial review el perrito con videojuego siempre challenge | humor familia tutorial skincare lunes la stream siempre anime 🌙 🍦,,386667,33854,1712,2226,0
087b9de4,cártel de jalisco nueva generación las churro tableada la la unión tepito 🤠 👃,topon un maría aqui la chapizza 🆖 💸,#blindada,,los hermanos baldenegro,piso la jueves negro el buchones 🛥️ 🗡️ 🚙 | halcon mayiza los aztecas los caballeros templarios el pizza guanajuato 🪓,,523221,62306,5695,8763,1
f61db23e,al 100 la empresa la nueve milímetros los fentanilo un escuadra venadear la mayiza 🤠 🎲,una chapo el mencho ovídio siempre frecuencia el piyi un r15 hoy bazuca 🐆 ⚔️ 🧹,#pizza #super38 #losrojos,,,punta el chayo el belicon pozolero plebes 🧪 | patrón el charolazo la iván archivaldo un los chapitos | una fn p90 cártel de oaxaca goma puro cds,,3320020,529571,38217,40176,1
